3.22886,0.0868241
3.24631,0.103956
3.26377,0.120961
3.28122,0.137819
3.29867,0.154508
3.31613,0.17101
3.33358,0.187303
3.35103,0.203368
3.36849,0.219186
3.38594,0.234736
3.40339,0.25
3.42085,0.26496
3.4383,0.279596
3.45575,0.293893
3.47321,0.307831
3.49066,0.321394
3.50811,0.334565
3.52557,0.347329
3.54302,0.35967
3.56047,0.371572
3.57792,0.383022
3.59538,0.394005
3.61283,0.404508
3.63028,0.414519
3.64774,0.424024
3.66519,0.433013
3.68264,0.441474
3.7001,0.449397
3.71755,0.456773
3.735,0.463592
3.75246,0.469846
3.76991,0.475528
3.78736,0.480631
3.80482,0.485148
3.82227,0.489074
3.83972,0.492404
3.85718,0.495134
3.87463,0.497261
3.89208,0.498782
3.90954,0.499695
3.92699,0.5
3.94444,0.499695
3.9619,0.498782
3.97935,0.497261
3.9968,0.495134
4.01426,0.492404
4.03171,0.489074
4.04916,0.485148
4.06662,0.480631
4.08407,0.475528
4.10152,0.469846
4.11898,0.463592
4.13643,0.456773
4.15388,0.449397
4.17134,0.441474
4.18879,0.433013
4.20624,0.424024
4.2237,0.414519
4.24115,0.404508
4.2586,0.394005
4.27606,0.383022
4.29351,0.371572
4.31096,0.35967
4.32842,0.347329
4.34587,0.334565
4.36332,0.321394
4.38078,0.307831
4.39823,0.293893
4.41568,0.279596
4.43314,0.26496
4.45059,0.25
4.46804,0.234736
4.4855,0.219186
4.50295,0.203368
4.5204,0.187303
4.53786,0.17101
4.55531,0.154508
4.57276,0.137819
4.59022,0.120961
4.60767,0.103956
4.62512,0.0868241
4.64258,0.0695866
4.66003,0.0522642
4.67748,0.0348782
4.69494,0.0174497
4.71239,1.83697e-16
4.72984,-0.0174497
4.7473,-0.0348782
4.76475,-0.0522642
4.7822,-0.0695866
4.79966,-0.0868241
4.81711,-0.103956
4.83456,-0.120961
4.85202,-0.137819
4.86947,-0.154508
4.88692,-0.17101
4.90438,-0.187303
4.92183,-0.203368
4.93928,-0.219186
4.95674,-0.234736
4.97419,-0.25
4.99164,-0.26496
5.00909,-0.279596
5.02655,-0.293893
5.044,-0.307831
5.06145,-0.321394
5.07891,-0.334565
5.09636,-0.347329
5.11381,-0.35967
5.13127,-0.371572
5.14872,-0.383022
5.16617,-0.394005
5.18363,-0.404508
5.20108,-0.414519
5.21853,-0.424024
5.23599,-0.433013
5.25344,-0.441474
5.27089,-0.449397
5.28835,-0.456773
5.3058,-0.463592
5.32325,-0.469846
5.34071,-0.475528
5.35816,-0.480631
5.37561,-0.485148
5.39307,-0.489074
5.41052,-0.492404
5.42797,-0.495134
5.44543,-0.497261
5.46288,-0.498782
5.48033,-0.499695
5.49779,-0.5
5.51524,-0.499695
5.53269,-0.498782
5.55015,-0.497261
5.5676,-0.495134
5.58505,-0.492404
5.60251,-0.489074
5.61996,-0.485148
5.63741,-0.480631
5.65487,-0.475528
5.67232,-0.469846
5.68977,-0.463592
5.70723,-0.456773
5.72468,-0.449397
5.74213,-0.441474
5.75959,-0.433013
5.77704,-0.424024
5.79449,-0.414519
5.81195,-0.404508
5.8294,-0.394005
5.84685,-0.383022
5.86431,-0.371572
5.88176,-0.35967
5.89921,-0.347329
5.91667,-0.334565
5.93412,-0.321394
5.95157,-0.307831
5.96903,-0.293893
5.98648,-0.279596
6.00393,-0.26496
6.02139,-0.25
6.03884,-0.234736
6.05629,-0.219186
6.07375,-0.203368
6.0912,-0.187303
6.10865,-0.17101
6.12611,-0.154508
6.14356,-0.137819
6.16101,-0.120961
6.17847,-0.103956
6.19592,-0.0868241
6.21337,-0.0695866
6.23083,-0.0522642
6.24828,-0.0348782
6.26573,-0.0174497
